tweetDate,handle,text
Tue Aug 07 07:07:19 +0000 2018,ExpansionBolsa,"⏰📈 El #ibex35 abre la sesión con subidas del 0,3%, hasta 9.752 puntos. #Bolsa #Mercados https://t.co/yCAb2ANwux https://t.co/8moYgeTNHJ"
Sun Aug 12 03:23:26 +0000 2018,DameElDiezmo,"Mañana es 
un “Domingo negro “ en la feria 

#wallStreet
#laBolsaDeTokyo
#derivados
#ibex35
#Dow Jones
#NASDAQ
#theEconomist
#manoloElDelPuesto

#Solo apto 
Para titulares de tarjetas corporativas https://t.co/NyE9Zk8VEb"
Tue Aug 07 09:00:16 +0000 2018,comudelleida,"Per entendre per què Ciutadans no va donar suport a la moció contra els paradisos fiscals aprovada a #PlePaeria, ajuda molt llegir a @SentitCritic ""Els 'lobbies' polítics i econòmics que donen suport a Ciutadans"" https://t.co/GXtga407Jn #Ibex35 https://t.co/57kmog1aPA"
Fri Aug 10 17:48:51 +0000 2018,a_iturralde,"Con @78laurablanco, comentando las claves del mercado en #MercadoAbierto de @CAPITALRADIOB entramos en detalle en el #ibex35 #DAX30 y el engaño que ha servido para justificar la última caída del mercado y el desplome de los bancos. #BBVA
#Bolsa #Trading
https://t.co/ivfvEu5Aa4"
Thu Aug 09 07:01:00 +0000 2018,finect,"El Renta 4 Bolsa de @JGalanR4 lleva un +5% en 2018 (frente al -1,7% del #Ibex35).

Más informes de seguimiento de los fondos de @Renta4Gestora, aquí ⬇️
https://t.co/VEpdUhvibW https://t.co/8RqpfpRFrG"
Sun Aug 05 15:14:02 +0000 2018,Roger_bolsa,"#Inditex #ITX es alcista sí, pero como en todo gráfico siempre hay señales alcistas y bajistas. Con cual se quedan ustedes? #Ibex #Ibex35 #Trading #Bolsa https://t.co/O8pBTcaaih"
Tue Jul 31 08:05:37 +0000 2018,KoKamuflaje,"@toniroldanm @CiudadanosCs  protestando cuando votó en contra del taxi y a favor de #IBEX35 siendo que toda 🇪🇸 pide lo que hace @AdaColau en #Barcelona? 
""Los taxistas quieren que el modelo de Colau para regular Uber se aplique en todo el país"" - https://t.co/wJrYoth6Gl
#TaxiEnLucha https://t.co/F5KuRdFyhi"
Thu Aug 02 06:18:59 +0000 2018,finect,"Los gestores de fondos refuerzan su apuesta en el #Ibex35 un 11%, hasta los 8.271 millones https://t.co/Fi6ZdTgsWd por @rjlapetra en @finect #empresas"
Thu Aug 02 18:37:15 +0000 2018,MoloBartolo,"@sanchezcastejon @pablocasado_ ¿Y de #EstafaBancoPopular habéis hablado? Pq @AnaBotin si que ha corrido ha ""aconsejaros""
300.000 familias arruinadas y Ppsoe en manos del #Ibex35.
¿Alguien lo duda?
La #justicia ha condenado el engaño ¿por que no se hace público?
#verano2018 #wine #Casado #OladeCalor #Espana https://t.co/la3UZ4VoaG"
Wed Aug 01 08:09:22 +0000 2018,sergioavila_IG,"#Buenosdías #apertura #GAP

Acciones españolas que han abierto con hueco de apertura alcista

#Trading #Bolsa #Mercados #Acciones #Índices #Divisas #Ibex35 

via @ProRealTimeES a través de @IGEspana  

#FelizMiercoles https://t.co/AqAy10IYg5"
Wed Aug 01 09:20:05 +0000 2018,sergioavila_IG,"#Buenosdias #España

BBVA: España tardará más de dos décadas en dejar la deuda pública por debajo del 60%

https://t.co/hhTte4DheX

via @voz_populi 

#Trading #Bolsa #Mercados #Acciones #Índices #FX #Ibex35 

#FelizMiercoles"
Wed Aug 01 18:41:33 +0000 2018,JoanGalera7,"Pregunta de trivial:

No resulta extraño que CADA VEZ que hay un conflicto laboral
TODOS los grandes medios de comunicación, financiados por bancos, #Ibex35 SIEMPRE echen la culpa a l@s #trabajadores??

En matematicas: Cálculo de probabilidades

En la vida real, MANIPULACIÓN
👇 https://t.co/Y2U4lochC5"
Fri Aug 03 16:15:10 +0000 2018,Albitamix,"#DIA Por mucha subida a cierre semanal, la estructura de precio que debe superar está marcada en AZUL. Soporte histórico (ahora resistencia) con GAP y todo. Gráfico semanal y diario. Si no consolida los 2,60 no puedo valorar largos #Ibex35 #Bolsa #acciones https://t.co/lkl3mCbzzm"
Fri Aug 03 05:29:09 +0000 2018,manelmarquez,"Joaquín Sánchez, el cura de la #PAH ¿Qué habéis hecho con nuestro país? El monarca acompañado de empresarios del #IBEX35 mientras el pueblo español sufría una gran crisis... Han destruido nuestro país, por muchas banderas, que pongamos en los balcones!
https://t.co/BWxpLHOJVx https://t.co/mttSsYipaE"
Thu Aug 02 09:50:46 +0000 2018,a_iturralde,"Me encanta verlo caer
#Ibex35 #DAX30 #bolsa #trading #bancosantander #Telefónica #BBVA #natra #inditex #audax #oryzongenomics"
Fri Aug 03 12:30:54 +0000 2018,finect,"+14,47%. Rebotazo de DIA en #bolsa. Estos son los fondos de inversión que la tienen en cartera #Ibex35 https://t.co/SnpOglTbFP"
Wed Aug 01 08:09:41 +0000 2018,sergioavila_IG,"#Buenosdías #apertura #GAP

Acciones españolas que han abierto con hueco de apertura bajista

#Trading #Bolsa #Mercados #Acciones #Índices #Divisas #Ibex35 

via @ProRealTimeES a través de @IGEspana  

#FelizMiercoles https://t.co/O9pyB8hocl"
Tue Jul 31 08:55:16 +0000 2018,Sergio_Pamies,"En liquidez 💶 señores y a esperar. #ibex35 #WallStreet @finanzascom #inversión 

""#morganstanley : prepárese para el mayor desplome en meses"". 

""Los analistas de Morgan Stanley consideran que los últimos avances han mostrado ya síntomas de agotamiento""

https://t.co/cOSC1zC0pB https://t.co/TatdNnfkYv"
Wed Aug 01 08:15:12 +0000 2018,a_iturralde,"Con @LauraGuzmanV en el #ConsultorioPH de @phgestiona en @GestionaRadio analizamos el mercado entrando al detalle en #Ibex35 #Dax30 #BancoSantander #BBVA #Telefónica #Iberdrola #DIA #Sacyr #Facebook #ACS #Amadeus #Viscofan y más.
#Bolsa #Trading
https://t.co/jnrktltixE"
Tue Jul 31 07:49:02 +0000 2018,sergioavila_IG,"#Buenosdías #apertura #GAP

Acciones españolas que han abierto con hueco de apertura alcista

#Trading #Bolsa #Mercados #Acciones #Índices #Divisas #Ibex35 

via @ProRealTimeES a través de @IGEspana  

#FelizMartes https://t.co/nlVp4X4TlE"
Wed Aug 01 22:03:57 +0000 2018,PahRipollet_Cer,@ILPhabitatge @elpaiscat El régimen bipartidista del #PPSOE sigue la senda señalada por el #Ibex35. Mal vamos @sanchezcastejon @PSOE con estas triquiñuelas. Exigimos #RecuperemLa24.  https://t.co/1E7zlHD88V
Tue Jul 31 12:13:08 +0000 2018,Albitamix,"#IBEX35 _ Contra la resistencia en la que hizo la ""trampa del toro"" la última vez... y en zona de 10.000 la directriz bajista. Rango mareante y errático desde el 14 de mayo https://t.co/F644OjHV9y"
Thu Aug 02 20:05:03 +0000 2018,dbalears,.@Poble_Lliure denuncia la repressió contra els catalans i proposa «un #boicot general i sostingut a les empreses de l’#IBEX35» https://t.co/HY48WXB47O
Tue Jul 31 15:40:43 +0000 2018,ExpansionBolsa,"El #Ibex35 cierra la sesión con subidas del 0,17%, hasta los 9.870 puntos https://t.co/wicikbbpva https://t.co/RjL16po9Wm"
Tue Jul 31 07:48:43 +0000 2018,sergioavila_IG,"#Buenosdías #apertura #GAP

Acciones españolas que han abierto con hueco de apertura bajista

#Trading #Bolsa #Mercados #Acciones #Índices #Divisas #Ibex35 

via @ProRealTimeES a través de @IGEspana  

#FelizMartes https://t.co/OJIVSlVoBn"
Wed Jul 25 14:20:43 +0000 2018,BeatrizBbperezz,"Técnicas, Mediaset y Telefónica, las que más autocartera mantienen en el #Ibex35 https://t.co/QtQ9vFhZwy vía @Inversión y Carteras"
Mon Jul 30 08:42:01 +0000 2018,abelac62,Se está publicando un blog con recopilaciones de análisis de activos del #IBEX35 en https://t.co/05MCu5kg3D   Interesante para poder ver la evolución de los activos.
Sun Jul 29 20:49:46 +0000 2018,MachitoTears,Cada uno puede decir lo que le parece esto..procurad no insultar muchooo.😉🙄👇😤💩💩😱 #JuanRosell #CEOE #Francoland #España #Vergüenza #Empresas #Ibex35 #Fachas #Desigualdad #paro #pobreza #Mafia #Pobrezaenergética #Ascazo #Relaciones https://t.co/74W2tEnwT9
Wed Jul 25 08:14:44 +0000 2018,a_iturralde,"Con @LauraGuzmanV en el #ConsultorioPH de @phgestiona en @GestionaRadio analizamos #Iberdrola tras sus resultados. #Ibex35 y #DIA, #Alcoa, #Caixabank, #BancoSantander. Hablamos de las predisposiciones bajistas por sistema en el mercado.
#Bolsa #Trading
https://t.co/L1PScMrFNr"
Tue Jul 24 16:54:36 +0000 2018,Uribe_guille,"¿Será capaz #juncker de rascar algo en materia comercial de #Trump? ¿Se va a endurecer aún más la guerra comercial y de divisas? 

Todas las claves de una reunion vital para los mercados vía @AUDIOmercados 
#TradeWar #Bolsas #Ibex35 #EURUSD 

https://t.co/AuUVgwGYkG vía @YouTube"
Wed Jul 25 09:43:49 +0000 2018,AUDIOmercados,"¿Será capaz #juncker de rascar algo en materia comercial de #Trump? ¿Se va a endurecer aún más la guerra comercial y de divisas? 

Todas las claves de una reunion vital para los mercados vía @AUDIOmercados 
#TradeWar #Bolsas #Ibex35 #EURUSD https://t.co/tBSf91apDs"
Wed Jul 25 16:23:49 +0000 2018,Afi_Research,"Yesterday, the Ibex 35 Q218 corporate earning report season kicked off, on a positive tone (@enagas +1%, @Endesa +15%). The estimates register an increase for the whole index of 9%, slightly higher than the EuroStoxx one, of 7%. @Afi_es #Ibex35 https://t.co/7mVam6OoQ1"
Mon Jul 30 13:13:07 +0000 2018,sergioavila_IG,"Mis valores favoritos en estos momentos para operar en largo y en corto en el Ibex 35.

https://t.co/foAaBdUDIg

@sergioavila_IG  @IGEspana 

#Trading #Bolsa #Mercados #Acciones #Índices #FX #Ibex35 

#FelizLunes"
Mon Jul 23 08:13:15 +0000 2018,MAPFRE,¿Cómo utilizan los líderes empresariales @Twitter? ¿Por qué es importante su presencia en las redes sociales? @ahuertasmejias nos cuenta de primera mano su experiencia en #TwitterForLeaders @Twitter_Es https://t.co/3cKF8ddOr4
Mon Jul 30 16:05:43 +0000 2018,a_iturralde,"Con @78laurablanco, comentando las claves del mercado en #MercadoAbierto de @CAPITALRADIOB hablamos del anuncio la semana pasada de una nueva #OPA sobre #NHHoteles, ¿Punto de cortos en #Ibex35?
#Bolsa #Tradinguncio
https://t.co/YDzsa01xAc"
Thu Jul 26 15:41:39 +0000 2018,ExpansionBolsa,"El #Ibex35 cierra con subidas del 0,79% hasta los 9.780 puntos https://t.co/kVdoYyPspv #Bolsa #mercados https://t.co/5Ksi8ogENv"
Sat Jul 28 06:46:01 +0000 2018,expansioncom,"📣 Hoy con Expansión, De rebajas por la #Bolsa 📲 https://t.co/cEBFC2PBy1 #Ibex35 #mercados https://t.co/iw1zRuNlOr"
Fri Jul 27 13:40:15 +0000 2018,andergsolana,Sabes porqué sólo @lamarea_com te informa de reuniones secretas entre @sanchezcastejon y los del #Ibex35? Porque no acepta publicidad de esas empresas y se financia con socios/suscriptores. ¿Te animas? Es una cooperativa entre periodistas y lectoras. Sin órdenes. Periodismo puro
Sat Jul 28 11:28:31 +0000 2018,rober_chani,"#Ibex35 consigue romper tímidamente la bajista acelerada y en caso de confirmarlo, abriría las puertas a los 10.200 puntos que es por donde pasa la bajista mayor desde los máximos de 2017. Ya superar esa bajista haría al índice volverse alcista, pero que mucha tela por cortar. https://t.co/lIw1jjdSsT"
Tue Jul 24 11:47:49 +0000 2018,jlcendrero,"Fue el primer ejecutivo del #Ibex35 en conceder una entrevista abierta en Twitter, red en la que participa habitualmente.  @ahuertasmejias predica con el ejemplo #TwitterForLeaders https://t.co/kEwCy1DIq6"
Wed Jul 25 06:26:03 +0000 2018,dgalindost,"El mercado espera los resultados para el #Ibex35 abajo, x el efecto adverso de las divisas en 2018 (Lira, Real, Peso...). #Santander ha demostrado que el efecto no es tan negativo, si el resto de #BlueChips españolas confirman lo de Santander, podríamos tener rebote. ¡¡Veremos!!"
Wed Jul 25 05:50:15 +0000 2018,Uribe_guille,"La Unión Europea 🇪🇺 prepara aranceles sobre la importación de bienes de 🇺🇸 por valor de 20.000 millones de dólares, según fuentes, vía @AUDIOmercados 

La noticia la filtran justo antes de la cumbre Juncker-Trump

#TradeWar #bolsas #EURUSD #Ibex35 https://t.co/Y9aSXU6bSZ"
Mon Jul 30 07:27:09 +0000 2018,StaminaTraders,"#Apertura #mercados #bursátiles
#ibex35 🇪🇸🔻9.833
#dax 🇩🇪🔻12.822,87
#estx50 🇪🇺🔻3.517,56
#cac40 🇫🇷🔻5.490,2
https://t.co/cKuieZREz4
📉📊📉"
Wed Jul 25 21:00:09 +0000 2018,dgalindost,"El buen tono de la presentación de resultados en #WallStreet y la gran frase de Trump “Vamos hacia aranceles 0” (con la UE), tienen que dar aire al #IBEX35. El índice está muy sobrevendido. Veremos mañana jornada múltiple presentaciones de resultados."
Tue Jul 24 15:45:38 +0000 2018,Observandobolsa,"Más de tres años twitteando todas las semanas sobre #Pharol que si 100% intradía, que si revalorización del 500% en semanas. Mucho ojo con este trilero @retail_invstmen. #EZENTIS #AMPER #ABENGOA #NATRA #BIOSEARCH #SOLARIA #Ibex35 https://t.co/0emwnw2C2t"
Thu Jul 26 16:16:51 +0000 2018,a_iturralde,"Con Rocío Arviza en el #consultorio de @TiempoRealRadio en @GestionaRadio ahondamos en el engaño de los aranceles y ya asoma un escenario probable en el mercado. #Ibex35, #Dax30, #Facebook, #Telefonica #DeutscheBank #Pharmamar y más.
#Bolsa #Trading
https://t.co/oQdXrWJfxx"
Mon Jul 23 08:42:02 +0000 2018,expansioncom,La presencia femenina avanza en los consejos del #Ibex35 https://t.co/koQjCia3jB por @amedina2011 #igualdad https://t.co/p5nhkNKifv
Mon Jul 23 07:18:38 +0000 2018,sergioavila_IG,"#Buenosdías #España 

Daniel Lacalle @dlacalle, asesor de Casado @pablocasado_ : ""Hay que bajar todos los tramos del IRPF con un tipo máximo del 40%""

https://t.co/i69F7BztY2

via @elmundoes 

#Trading #Bolsa #Mercados #Acciones #Índices #FX #Ibex35 

#FelizLunes"
Sun Jul 22 20:43:06 +0000 2018,MachitoTears,#CasadoPresidente ay perdón esta foto no era..bueno qué más da...😰🙄 #Casado #Abascal #pp #vox #Fachas #ContraElFascismoRevoluciónGlobal #Fascismo #faes #ibex35 https://t.co/uUQ2BF5drJ
Tue Jul 24 07:15:44 +0000 2018,sergioavila_IG,"#Buenosdías #empresas 

La CE declara ilegales los arbitrajes de las renovables a favor de inversores europeos

https://t.co/JDi179bmNG

via @CincoDiascom 

#Trading #Bolsa #Mercados #Acciones #Índices #FX #Ibex35 

#FelizMartes"
Thu Jul 19 16:10:36 +0000 2018,a_iturralde,"Con Rocío Arviza en el #consultorio de @TiempoRealRadio en @GestionaRadio explicamos qué más probablemente va a hacer el mercado durante las próximas sesiones. #Ibex35, #Dax30, #Inditex, #Prosegur, #SAP, #Microsoft, #DeutscheBank y más.
#Bolsa #Trading
https://t.co/LAOxfgeZ1m"
Mon Jul 23 11:16:49 +0000 2018,CazallasHuer,DIA ya es la empresa con menos valor del Ibex https://t.co/d1RpMYw9vY vía @Bolsamania #AfectadosDia #Economía #ibex35
Sun Jul 22 09:12:36 +0000 2018,Kostarof,#Dia #bolsas #ibex35 #Goldman https://t.co/FL3Y2gYTzJ
Tue Jul 24 07:48:14 +0000 2018,LauraGuzmanV,"""A poco que entre dinero y aumente volumen,el #mercado subirá como la espuma"" @Kostarof en #ConsultorioPH de @phgestiona en @GestionaRadio #Ibex35 #bolsas"
Sun Jul 22 23:11:26 +0000 2018,UnPezWallStreet,"Caemos una y otra vez en las mismas trampas. La absurda psicología humana. Artículo que acabo de escribir, cortito. #Ibex35 #Bolsa #trading
https://t.co/6HVgnDLKpK"
Tue Jul 24 07:22:42 +0000 2018,sergioavila_IG,"#Buenosdías 

JP Morgan eleva la #recomendación de Mediaset España a ""sobreponderar"", baja precio objetivo de 9,8 a 9,2 euros; para Atresmedia lo recorta de 10,3 a 8,1 euros. 

via @ReutersEspana 

#Trading #Bolsa #Mercados #Acciones #Índices #FX #Ibex35 

#FelizMartes https://t.co/rGecKBEgg6"
Fri Jul 20 08:28:39 +0000 2018,Meigatrader,"HORARIO de VENCIMIENTOS HOY 

12:00 Opciones sobre #EuroStoxx

13:00 Opciones sobre #Dax

16:00 #Futuros sobre el #CAC40 y #AEX

16:45 #Futuros y opciones sobre el #Ibex35 

#bolsa"
Fri Jul 20 07:34:36 +0000 2018,Uribe_guille,"La Bolsa de Milán cae con fuerza después de que Claudio Borghi, principal responsable económico de La Liga, haya asegurado que Italia saldrá tarde o temprano del euro, vía @AUDIOmercados 

El euro borra ganancias y la prima italiana sube 

#bolsas #eurusd #Ibex35 https://t.co/fAEWfWxSEA"
Fri Jul 20 16:21:37 +0000 2018,ibexbolsa,Sigue el hundimiento de #Indra #ibex35 #Bolsa https://t.co/vIRNZxjLXO
Tue Jul 24 07:25:03 +0000 2018,sergioavila_IG,"#Buenosdías #apertura #GAP

Acciones españolas que han abierto con hueco de apertura bajista

#Trading #Bolsa #Mercados #Acciones #Índices #Divisas #Ibex35 

via @ProRealTimeES a través de @IGEspana  

#FelizMartes https://t.co/ENnmwWxzlT"
Thu Jul 19 07:43:25 +0000 2018,sergioavila_IG,"#Buenosdías #recomendaciones

UBS rebajaba ayer el precio objetivo de:
#Bankia de 3,60 a 3,25 euros.
#Santander de 6,45 a 6,05 euros.
#Bankinter de 9,05 a 8,85 euros.
#BBVA de 8,50 a 8,40 euros

#Trading #Bolsa #Mercados #Acciones #Índices #Divisas #Ibex35 

#FelizJueves"
Tue Jul 24 07:07:46 +0000 2018,sergioavila_IG,"#Buenosdías #empresas #resultado

Endesa gana 752 millones en el primer semestre, un 15% más, impulsada por el mercado liberalizado

https://t.co/m9f0LSZukp

via @europapress 

#Trading #Bolsa #Mercados #Acciones #Índices #FX #Ibex35 

#FelizMartes"
Fri Jul 20 07:10:44 +0000 2018,sergioavila_IG,"#Buenosdías #EEUU

Trump invita Putin a Washington pese a la oleada de críticas

https://t.co/5wxyiBbY9C

via @ReutersEspana 

#Trading #Bolsa #Mercados #Acciones #Índices #Divisas #Ibex35 

#FelizViernes"
Mon Jul 23 07:51:02 +0000 2018,exp_empresas,La presencia femenina avanza en los consejos del #Ibex35 https://t.co/bAG4MmvvFf por @amedina2011 #igualdad https://t.co/fHK3WtU0pI
Tue Jul 24 09:04:32 +0000 2018,finect,"- Telefónica: del 0,41% al 0,51%
- Inditex: del 1% al 1,1%
- Mediaset: del 5,24% al 5,48%
- Siemens Gamesa : del 4,93% al 5,44%
Los mayores aumentos de bajistas en el #Ibex35 
👇🏻👇🏻👇🏻
https://t.co/lggQ6RSTof https://t.co/shKMgPwKQ6"
Thu Jul 19 15:22:19 +0000 2018,Meigatrader,"Os #recuerdo que estamos en semana de vencimientos.

Mañana viernes día 20 hay vencimientos de #opciones #DAX y #Stoxx

y de #futuros y #opciones del #IBEX35 , #AEX y #CAC40

#bolsa"
Tue Jul 17 19:20:51 +0000 2018,AmargaProgres,"#50SombrasDeAlbert mira que bien, ya están los gilipollas de #Podemos repitiendo lo de @CiudadanosCs y el #Ibex35 y las tonterías de siempre es como el #mambo https://t.co/6TQ8u35ooV"
Thu Jul 19 07:05:02 +0000 2018,ExpansionBolsa,"El #ibex35 abre con una ligera caída del 0,02%, hasta 9.751,2 puntos https://t.co/3U9AXy5csX #Bolsa #mercados https://t.co/D8i7vNJAWT"
Wed Jul 18 08:10:35 +0000 2018,a_iturralde,"Con @LauraGuzmanV en el #ConsultorioPH de @phgestiona en @GestionaRadio analizamos la situación del #Ibex35 con respecto a los demás europeos. Entramos en #Dax30, #Caixabank, #ArcelorMittal, #Prosegur #Viscofan, #SAP, #Safran, y muchos más.
#Bolsa #Trading
https://t.co/YndWCQJqe4"
Mon Jul 16 06:37:50 +0000 2018,expansioncom,"El #Ibex35, en guardia por Trump y por el PIB de China https://t.co/Uyxf5uEpTF https://t.co/DjqV7lDxr2"
Thu Jul 19 07:23:47 +0000 2018,sergioavila_IG,"#Buenosdías #empresas

Los ingresos de IBM superan estimaciones.

https://t.co/uqw2kGrAEz

via @ReutersEspana 

#Trading #Bolsa #Mercados #Acciones #Índices #Divisas #Ibex35 

#FelizJueves"
Thu Jul 19 06:38:34 +0000 2018,CBourdajaud,"#Bourse : Le modèle @IsoBourse reste prudent à moyen terme sur les valeurs les plus échangées de la #ZoneEuro (env. 200 actions). Au 18/07/2018, 60% des titres sont toujours mal orientés. #CAC40 #DAX #BEL20 #AEX #FTSEMIB #IBEX35 #EUROSTOXX50 #FinTech https://t.co/OTaUtKS7qK"
Tue Jul 17 07:20:08 +0000 2018,sergioavila_IG,"#Buenosdías #España 🇪🇸

El Gobierno admite que el agujero de la Seguridad Social superará los 12.500 millones en 2019

https://t.co/oKSoTPMPYL

via @abc_es 

#Trading #Bolsa #Mercados #Acciones #Índices #Divisas #Ibex35 

#FelizMartes"
Wed Jul 18 18:34:57 +0000 2018,infamiaOK,"Holi @ctxt_es, ¿cómo os va renovando la verdadera izquierda y el #PERIODISMO? ¿Nos explicáis por favor desde cuando @BancoSabadell, uno de los principales impulsores confesos de @CiudadanosCs, no forma parte del #IBEX35? https://t.co/qSHv6UfggV"
Mon Jul 16 16:16:21 +0000 2018,TradersCom,"European stocks other than Germany start down for the week
France #CAC40 down -0.29%
German #DAX30 rose 0.27%
Italy #FTSEMIB fell -0.32%
Portugal #PSI20 unchanged
Spain #Ibex35 fell -0.17%
UK #FTSE100 fell -0.83% 
https://t.co/O7oy19hRmG https://t.co/x4d2y6Blmy"
Mon Jul 16 21:32:58 +0000 2018,UDRcat,"De tal padre tal astilla que dicen....
Ahora @InesArrimadas compra la policia y organiza grupos de extrema derecha para amenazar a la gente.
El #IBEX35 quiere su #gal contra el independentismo.
#tabarnia #ElsMatinsTV3 @gallifantes @Well086 https://t.co/I3Pryt2xIN"
Tue Jul 17 10:46:05 +0000 2018,sninobecerra,"24.754 € por española/ol, incluyendo bebés. https://t.co/Cq5lWpnVRd"
Tue Jul 17 07:37:59 +0000 2018,sergioavila_IG,"El desplome de DIA en bolsa pone en bandeja la opa al magnate ruso

https://t.co/t0VJFrkZbi

por @SandraTobar22 via @merca2_es con mi colaboración @sergioavila_IG  de
@IGEspana 

#Trading #Bolsa #Mercados #Acciones #Índices #Divisas #Ibex35 

#buenosdias y #FelizMartes"
Thu Jul 19 07:35:22 +0000 2018,sergioavila_IG,"#Buenosdías #apertura #GAP

Acciones españolas que han abierto con hueco de apertura alcista

#Trading #Bolsa #Mercados #Acciones #Índices #Divisas #Ibex35 

via @ProRealTimeES a través de @IGEspana  

#FelizJueves https://t.co/g9tvKSdSVU"
Sat Jul 14 09:15:08 +0000 2018,CazallasHuer,En @elconfidencial: DIA cae a mínimos históricos por la presión de Barclays y Jefferies https://t.co/dTuSVtkLvw Si se sigue reduciendo el número de #Franquiciados se sigue bajando los beneficios #ibex35 #Economía #Empresas #España #Argentina  #FelizFinde #AfectadosDia
Sat Jul 14 09:56:42 +0000 2018,rober_chani,#IBEX35 está forjando una triangulación que nos indicará la tendencia para próximas semanas. El precio sigue por debajo de la MM200 indicando que la tendencia es bajista. Veremos si el comienzo de la temporada de resultados ayuda al índice a romper por arriba y buscar los 10200. https://t.co/CH1ImOOckn
Sat Jul 14 17:42:17 +0000 2018,Albitamix,"#BBVA canal/banderín en teoría de continuación, siendo atacada la parte baja. La rotura lo llevaría a 5,70€  al menos  #Ibex35 https://t.co/LeeksxlU35"
Wed Jul 18 19:27:50 +0000 2018,chicharrosinfo,"#IBEX35 Sin novedades a la vista, sigue siendo tiempo de small caps, sigue la volatilidad en valores pequeños elevada, mañana posibilidades especulativas en #ABENGOA y #NYESA https://t.co/t495ByK9Mc"
Wed Jul 18 07:15:20 +0000 2018,JoanGalera7,"Mi familia es de 3 miembros.
Le debemos a los CHORIZOS 75.000 €

Entre
#monarquía
#corrupciónPP
#Ibex35
#Bancos
#Rescate autopistas
#Iglesia
Y un largo etcétera

Le diré a mi hijo que me dé muchos nietos para pagar la deuda...

O que se largue de este país de #mierda
👇👇 https://t.co/yaWc2eCvms"
Sun Jul 15 14:25:51 +0000 2018,kikucule,"Rufino Arrimadas, padre de Inés, estudió Derecho y se hizo policia. La familia se trasladó a Barcelona y él trabajó en la científica y colaboró con los famosos torturadores, los hermanos Creix. Rufino tenía el apodo de El Correo, ya que repartía bofetadas a los detenidos."
Tue Jul 17 06:30:52 +0000 2018,Uribe_guille,"Las #bolsas vienen indecisas con cautela ante la #TradeWars y a la espera de declaraciones de Powell y Carney

Protagonistas:

🎙Enagás 
🎙Casino
🎙Día 
🎙Thyssenkupp
🎙Telenor
🎙Siemens

Sigue la apertura en tiempo real en @AUDIOmercados 
#EURUSD #Ibex35 #DAX30 #WallStreet https://t.co/9zBd97mDkR"
Wed Jul 18 08:44:49 +0000 2018,Uribe_guille,"La inflación se mantiene en el 2,4% en 🇬🇧 frente al 2,6% esperado, lo que rebaja expectativas a que veamos subida de tipos del Banco de Inglaterra en su próxima reunión de agosto, vía @AUDIOmercados 

La libra en mínimos de 10 meses

#Bolsas #GBPUSD #Mercados #ibex35 https://t.co/JfU6n4jTwF"
Thu Jul 19 07:35:37 +0000 2018,sergioavila_IG,"#Buenosdías #apertura #GAP

Acciones españolas que han abierto con hueco de apertura bajista

#Trading #Bolsa #Mercados #Acciones #Índices #Divisas #Ibex35 

via @ProRealTimeES a través de @IGEspana  

#FelizJueves https://t.co/rtqRoWubrs"
Fri Jul 13 07:10:34 +0000 2018,Roger_bolsa,Muy interesante el aspecto técnico de medio/largo plazo de #RedElectrica #REE. ¿Podria estar inciando un nuevo gran impulso alcista tras una consolidación de 3 años? #Ibex #Ibex35 #Trading https://t.co/ncCkADfidO
Thu Jul 12 17:07:49 +0000 2018,gestionyfondos,"Recién publicado en @inBestia “EDM Inversión, la sólida trayectoria de un fondo histórico de la bolsa española” https://t.co/KZyOQUfsFa #Ibex35 https://t.co/KdChT1aOcq"
Wed Jul 11 15:37:59 +0000 2018,ExpansionBolsa,"El #Ibex35 cierra con una caída del 1,57%, hasta los 9.733 puntos https://t.co/lbanmP6Pdr #Bolsa #mercados https://t.co/EkmsDP6n3f"
Fri Jul 13 16:30:00 +0000 2018,consensomercado,"Turquía necesita entradas de capitales exteriores por aprox. 200.000 millones de dólares/año ➡️https://t.co/UbesuPgRbF
#BBVA #Turquía #Erdogan #Lira #empresas #ibex35 https://t.co/D22RKXyl7z"
Wed Jul 11 06:38:37 +0000 2018,Uribe_guille,"Las #Bolsas europeas vienen con fuertes caídas por la #TradeWar y a la espera de las palabras de #draghi 

Protagonistas:

🎙SKY
🎙Burberry
🎙Micro Focus
🎙Airbus
🎙Bayer
🎙Telefónica
🎙Sabadell

Sigue la apertura en tiempo real en @AUDIOmercados 
#Ibex35 #DAX #EURUSD https://t.co/x46CpU74Bw"
Sat Jul 14 09:02:29 +0000 2018,calqueraun,"Por curiosidade, que opina a @CEOE_ES e as empresas do #Ibex35 sobre a proposta do @PPopular de que españa saia do espazo Shengen?"
Fri Jul 13 18:55:26 +0000 2018,a_iturralde,"Con @judithgarciam en @VisionGlobal_IE de @rintereconomia analizamos la sesión de #Bolsa tocando todo. La fuerte caída de #DIA y las recomendaciones negativas durante el día de hoy, #Ibex35, #Solaria, #Audax, #DuroFelguera, #Repsol, #Petróleo
#Trading
https://t.co/kraEpHHm8K"
Thu Jul 12 07:06:18 +0000 2018,sergioavila_IG,"#Buenosdías #política

El Gobierno impulsará la construcción de 20.000 viviendas de alquiler barato

https://t.co/oZsAhOBsrz

via @elpais_espana 

#Trading #Bolsa #Mercados #Acciones #Índices #Divisas #Ibex35 

#FelizJueves"
